temp,hum,windspeed,casual,registered,season_2,season_3,season_4,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,weathersit_2,weathersit_3,workingday_1,holiday_1
0.6804530518153578,0.4908228593648155,0.16037150539539402,1420,6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6847769292576841,0.5960504779332548,0.10610502953963889,1392,6324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6783055743127622,0.5271576031171962,0.15669100033448977,1422,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6857741515883732,0.4947186645557733,0.15781836570859015,1409,6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6896578469250065,0.5502375063781335,0.14940867163874727,1397,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7042382253485642,0.5064709659280804,0.2265144514103579,1030,6252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.704909603278971,0.6991893795782003,0.14793942663990747,991,6264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7138830288771966,0.6924811135310911,0.16316615315339664,969,6268,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6693760675796356,0.6781916207389185,0.0741777048794846,1088,6264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.695081523732356,0.6932491852926906,0.17003476604372192,974,6234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7140446986540092,0.6890462854054922,0.1625022111665584,969,6268,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6385827445048667,0.6594522916195779,0.18430463387114465,992,6234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.705109931382442,0.5254195196173128,0.22065921635048907,1024,6252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6764193277836035,0.6823536799400239,0.08879834392444891,1069,6264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7134728879776295,0.7011949469083957,0.16485051104088083,968,6268,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7101888362490256,0.6358213039422991,0.18654429608514614,989,6252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6264854201844827,0.6522158169669315,0.18736004889918045,996,6234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5907587592400759,0.7520013643517046,0.11516931951672997,1223,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0.7174084153297774,0.6331779092769414,0.08424647423804847,1305,6263,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.5669631324573366,0.781176208954007,0.12433130488880559,1201,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0.716358072097521,0.6318972202457289,0.0833939449107841,1306,6263,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.7018849887711783,0.6169217832503439,0.07329427604602222,1328,6328,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6619078239362867,0.5863679332399929,0.30798454239008277,1192,6252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.698676681096316,0.6123031866553974,0.09435911324011305,1312,6252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.702685022816672,0.6152255992941724,0.072295976982706,1324,6263,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.70021558102583,0.6221383381564246,0.07641173913730555,1338,6328,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7129535143056158,0.5548937039389162,0.11583028803557958,1333,6261,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.702411302062099,0.6152771627629058,0.07231143511727436,1325,6328,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6963534655607786,0.6342066524632219,0.08362387916128802,1360,6328,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.4869626324066465,0.505082109767686,0.2420706067098962,1063,6239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7040285835457933,0.39556095717089823,0.2548694109604467,1065,6267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6869539818201021,0.44009971990957103,0.22567624533203018,1090,6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6855456222432521,0.48635099874143006,0.1914847367783558,1083,6269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6960993380431645,0.3706383877323833,0.26565242645428055,1078,6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5411029666614808,0.46777379720062484,0.24970918317708884,1066,6239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6695297124110564,0.5090802164450372,0.31977431465571854,1141,6252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.7387347314045272,0.5846040825156811,0.16499878761156067,1006,6267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6947995772225994,0.38854193851754976,0.25363790746209486,1078,6269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6954374474989977,0.3756656166157555,0.2627591705076188,1079,6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6866412624791748,0.4178765211039296,0.29040948694864255,1102,6252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6904148731675974,0.4348857757132897,0.22418852499411998,1081,6269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.5850776551692117,0.6913978597452533,0.16851369718734163,1154,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6165315816870799,0.6415349098265362,0.16556544680829757,1138,6249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6369277507306655,0.6207528280509114,0.3070476053730279,1174,6254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6555328388068677,0.5826969660768615,0.34270374925957636,1173,6254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5525401347449489,0.7933638607489683,0.1453210408168378,1181,6254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6805310073672968,0.4100210865462285,0.25618877210812757,1088,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6533185083961457,0.6922357851307344,0.07753142495949265,1104,6271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6062102687034284,0.6291032784802569,0.18792426195241682,1140,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5510562918643014,0.7948521182493452,0.13491235100718132,1178,6249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6104253463693036,0.6558332956057851,0.16270673451108467,1142,6249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6002249126806881,0.6797186731592637,0.15793127079162075,1148,6249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6741350083448383,0.4288751710270835,0.25031396854624094,1093,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6946672445141224,0.5012296790192682,0.15355133267863105,1390,6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7137891261026567,0.5500890489112681,0.11932224992351692,1333,6261,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.690226456929805,0.49797838810932155,0.15568208600140915,1400,6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7086647954588192,0.5795532583425319,0.09790803895517183,1329,6261,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7228036208390242,0.5373011567152068,0.13812835943274102,1329,6268,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7387453554491313,0.6167952603153746,0.12205064466493082,1290,6268,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7157316475974022,0.5363431731122604,0.13337469013032144,1341,6333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.7095768075257178,0.5743093120770317,0.10171927210222287,1330,6261,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7227994085275481,0.5372801518538748,0.138132607674484,1329,6268,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6511884021755309,0.46939695516422797,0.17441310235900637,1483,6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6698617822669619,0.4830685370168829,0.165453347828565,1443,6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6977816322392786,0.5546891107468579,0.14064501925854264,1318,6264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.745628774693673,0.6511197084342173,0.11510851107986719,1273,6268,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6613013871102579,0.5873578359273754,0.3297728672176381,1178,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.7470327636443687,0.6731280893364552,0.10901670043934002,1261,6268,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.7420029950051039,0.6652030455180011,0.1304514567174055,1255,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.7038424024302372,0.6166367983484642,0.07323538424791266,1323,6263,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.6882296225797182,0.713508694333411,0.11728556870261735,1238,6266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.5889645288054886,0.7787396110403876,0.1278685879769548,1199,6266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.6142127829976896,0.7621480106742616,0.1251767780909221,1209,6266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.7272039996505434,0.6509278541660821,0.1670028551963667,1241,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.683149871640819,0.7168467943420723,0.11782713976300917,1236,6266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.74971818898156,0.6700279785107801,0.10889119900400619,1269,6268,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.7470749517632669,0.6710173767924186,0.11219202794342627,1267,6279,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.6796535286932343,0.6317357597178556,0.15380682597788822,1000,6249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7254902423788628,0.6903283477105925,0.1542287406528975,972,6262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6243246452628954,0.6888233963387796,0.16283188416010788,1042,6323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7229946030233805,0.6931691469810198,0.1565271093610346,971,6262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6561919173854927,0.6815535770430836,0.1545085302142022,1027,6323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.742056588286825,0.6519325225777679,0.135876287018367,980,6283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.747386960525338,0.6607494278288255,0.1306894653364516,985,6323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7295257588705841,0.6427528761017173,0.143702241627416,977,6283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.43902079265572236,0.5397483579950204,0.23458150611482295,1059,6249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7283609133976299,0.650355278564092,0.13745691663225845,988,6249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7422441408116667,0.6712572979051918,0.13879917315041662,979,6262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7475642491766015,0.6559672419246446,0.13243655428450965,981,6283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7488463070164836,0.6784288374840414,0.14284310311744222,948,6278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7249396848956602,0.6779711667942478,0.166654855380547,915,6284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.5337996419066714,0.6004640413480754,0.1012403125090171,830,6253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7497349732683102,0.6738450752919162,0.1395622279147473,956,6278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5852182637205008,0.636147554125377,0.12318169936509701,830,6253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6212906475167681,0.661181079387146,0.13857452981785756,831,6253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7387960244908298,0.7302684397718308,0.17994783467523723,852,6278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6054409851028739,0.6501817252366231,0.1318111518373924,830,6253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7175787546331736,0.7280031329425826,0.17966265185135186,831,6253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6605047023255606,0.7236128102206033,0.12021272217967763,888,6357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7329814298739253,0.7353927960493175,0.18427263889037765,853,6263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7218170985007061,0.7176501501114976,0.17356332076546263,918,6263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6583533824236334,0.6026055276630814,0.2843046652089236,1155,6264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6578845022372289,0.5987876123713676,0.2952759752889459,1159,6264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.676795048098382,0.5401364537530712,0.16323058348727365,1098,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6565044155106016,0.5875500843839165,0.32756857338582795,1168,6264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6442717874221131,0.48466012464796293,0.24598752570503057,1083,6322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6768867425940078,0.5778704499354741,0.13332832409096812,1088,6269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6937205254573002,0.39994690421409634,0.2463905749761563,1079,6269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6934651202171473,0.4026463928728762,0.2446751737752459,1079,6269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.4461161796058422,0.5443335609848666,0.22891799408780272,1061,6251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6557446301608709,0.670034071362029,0.07870672270089596,1092,6251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6691375842165287,0.6529560132143016,0.08665857883631675,1094,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6833244053560412,0.5098280025496791,0.17656617788926188,1085,6269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.5181083353153784,0.5663570493371635,0.21102242793899487,1035,6255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
